id,id_property,area,floor,char_view,char_general,char_bathroom,bed_linen,towels,dish_towels,beds_basic,beds_additional,broj_kreveta,broj_pom_kreveta,max_odraslih,min_ljudi,min_boravak
25194,10336,43.0,0,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,3,2,0,0,0,0,0
25196,10337,80.0,0,,"balcony,terrace,air_condition,washing_machine,radio,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,fireplace,outside_shower,dishes,cooking_gas,microwave,coffee,tea,stove,toaster",,included,included,included,4,2,0,0,0,0,0
25198,10338,230.0,0,,"balcony,terrace,air_condition,heating,washing_machine,hairdryer,tv,sattv,safe,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,outside_shower,dishes,cooking_gas,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,10,0,0,0,0,0,0
25201,10340,130.0,0,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,outside_shower,dishes,cooking_electric,microwave,coffee,tea,stove,toaster,cooking_highchair",,included,included,included,8,2,0,0,0,0,0
25202,10341,50.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,2,1,0,0,0,0,0
25203,10342,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
25204,10342,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
25205,10342,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
25214,10351,28.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,2,1,0,0,0,0,0
25215,10351,28.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,2,0,0,0,0,0,0
25216,10351,60.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,4,0,0,0,0,0,0
25217,10352,40.0,0,,"terrace,air_condition,heating,internet_wireless,refrigerator,dishwasher,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,2,2,0,0,0,0,0
25218,10352,40.0,0,,"balcony,air_condition,heating,internet_wireless,refrigerator,dishwasher,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,2,2,0,0,0,0,0
25223,10357,0.0,0,,,,included,included,included,6,0,0,0,0,0,0
25224,10358,0.0,0,,,,included,included,included,2,0,0,0,0,0,0
25275,10358,242.0,0,,"balcony,terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,billard,outside_shower,dishes,cooking_electric,coffee,tea,stove,toaster",,included,included,included,8,2,0,0,0,0,0
25769,10358,0.0,0,,,,included,included,included,6,0,0,0,0,0,0
25226,10360,150.0,0,,"balcony,terrace,air_condition,washing_machine,tv,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_electric,coffee,tea,stove,toaster",,included,included,included,8,2,0,0,0,0,0
25249,10373,18.0,0,,"balcony,sattv,internet_wireless",,included,included,included,2,1,0,0,0,0,0
25250,10373,21.0,0,,"terrace,air_condition,sattv,internet_wireless",,included,included,included,2,1,0,0,0,0,0
25251,10373,NULL,0,,,,included,included,included,2,0,0,0,0,0,0
25252,10373,20.0,0,,,,included,included,included,2,0,0,0,0,0,0
25253,10373,20.0,0,,,,included,included,included,2,0,0,0,0,0,0
25254,10374,90.0,0,,"balcony,terrace,air_condition,washing_machine,tv,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outside_shower,dishes,cooking_electric,microwave,coffee,tea",,included,included,included,7,1,0,0,0,0,0
25255,10375,50.0,0,,"balcony,air_condition,heating,washing_machine,hairdryer,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea",,included,included,included,3,2,0,0,0,0,0
25259,10378,35.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,outdoor_dining_area,dishes,microwave,coffee,tea,stove",,included,included,included,2,0,0,0,0,0,0
25260,10379,56.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,dishes,cooking_gas,cooking_electric,microwave,coffee,tea,stove",,included,included,included,2,0,0,0,0,0,0
25261,10380,95.0,0,,"terrace,air_condition,heating,washing_machine,tv,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,outside_shower,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,6,2,0,0,0,0,0
25263,10382,30.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,coffee,stove",,included,included,included,3,0,0,0,0,0,0
25266,10384,NULL,0,,,,included,included,included,0,0,0,0,0,0,0
25267,10384,150.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,outdoor_dining_area,billard,outside_shower,dishes,coffee,stove",,included,included,included,10,2,0,0,0,0,0
25269,10384,NULL,0,,,,included,included,included,0,0,0,0,0,0,0
25270,10384,NULL,0,,,,included,included,included,0,0,0,0,0,0,0
25293,10400,58.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_electric,coffee,toaster",,included,included,included,4,0,0,0,0,0,0
25294,10401,150.0,0,,"balcony,air_condition,heating,washing_machine,iron,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,veranda,outside_shower,dishes,microwave,coffee,stove,toaster",,included,included,included,6,2,0,0,0,0,0
25313,10406,30.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,2,1,0,0,0,0,0
25314,10406,NULL,0,,,,included,included,included,0,0,0,0,0,0,0
25315,10406,48.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishes,coffee,tea,stove,toaster",,included,included,included,2,1,0,0,0,0,0
25323,10412,33.0,0,,"air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea",,included,included,included,2,2,0,0,0,0,0
25324,10412,33.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee",,included,included,included,2,2,0,0,0,0,0
25325,10412,33.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea",,included,included,included,2,2,0,0,0,0,0
25326,10412,33.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea",,included,included,included,2,2,0,0,0,0,0
25330,10415,180.0,0,,"balcony,terrace,air_condition,washing_machine,iron,hairdryer,radio,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,outside_shower,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,8,4,0,0,0,0,0
25331,10416,NULL,0,,,,included,included,included,0,0,0,0,0,0,0
25332,10416,53.0,0,,"terrace,air_condition,washing_machine,internet_wireless,refrigerator,dishwasher,clothesdryer,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,4,0,0,0,0,0,0
25339,10422,100.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,outside_shower,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,6,0,0,0,0,0,0
25355,10436,50.0,0,,"balcony,terrace,sattv,internet_wireless,refrigerator,outdoor_dining_area,outside_shower,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,4,0,0,0,0,0,0
25359,10438,25.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea",,included,included,included,2,0,0,0,0,0,0
25360,10438,30.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,microwave,coffee,tea",,included,included,included,2,0,0,0,0,0,0
25364,10442,103.0,0,,"balcony,terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,grilling_not_allowed,dishes,microwave,coffee",,included,included,included,8,0,0,0,0,0,0
25377,10448,49.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,outdoor_dining_area,dishes,cooking_gas,cooking_electric,microwave,coffee,tea",,included,included,included,2,2,0,0,0,0,0
25378,10448,50.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,outdoor_dining_area,dishes,cooking_gas,cooking_electric,microwave,coffee,tea",,included,included,included,4,0,0,0,0,0,0
25380,10448,59.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_gas,cooking_electric,microwave,coffee,tea",,included,included,included,2,2,0,0,0,0,0
25381,10448,39.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,tea",,included,included,included,2,0,0,0,0,0,0
25383,10448,23.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,tea",,included,included,included,2,0,0,0,0,0,0
25384,10448,24.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,tea",,included,included,included,2,0,0,0,0,0,0
25386,10448,18.0,0,,,,included,included,included,2,0,0,0,0,0,0
25387,10448,15.0,0,,"air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,tea",,included,included,included,2,0,0,0,0,0,0
25388,10448,15.0,0,,"air_condition,sattv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,tea",,included,included,included,2,0,0,0,0,0,0
25420,10468,250.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,dishes,cooking_electric,microwave,coffee,tea,stove,toaster",,included,included,included,8,0,0,0,0,0,0
25432,10471,23.0,0,,"balcony,air_condition,heating,hairdryer,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,2,0,0,0,0,0,0
25433,10472,101.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,6,0,0,0,0,0,0
25434,10472,105.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,6,0,0,0,0,0,0
25435,10473,NULL,0,,,,included,included,included,0,0,0,0,0,0,0
25436,10473,65.0,0,,"balcony,air_condition,tv,refrigerator,clothesdryer,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,4,0,0,0,0,0,0
25439,10474,91.0,0,,"balcony,terrace,air_condition,tv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,4,2,0,0,0,0,0
25442,10476,55.0,0,,"air_condition,washing_machine,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,4,0,0,0,0,0,0
25443,10477,22.0,0,,"terrace,air_condition,tv,refrigerator,dishes,cooking_gas,coffee,tea,toaster",,included,included,included,2,0,0,0,0,0,0
25444,10478,95.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,5,1,0,0,0,0,0
25487,10478,75.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,outside_shower,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,4,0,0,0,0,0,0
25446,10479,78.0,0,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,4,1,0,0,0,0,0
25454,10485,0.0,0,,,,included,included,included,0,0,0,0,0,0,0
25477,10485,60.0,0,,"terrace,air_condition,hairdryer,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,4,2,0,0,0,0,0
25478,10485,60.0,0,,"terrace,air_condition,hairdryer,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,4,2,0,0,0,0,0
25479,10485,60.0,0,,"balcony,air_condition,washing_machine,hairdryer,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_electric,microwave,tea,toaster",,included,included,included,4,2,0,0,0,0,0
25456,10486,40.0,0,,"terrace,washing_machine,iron,sattv,internet_wireless,refrigerator,grilling_not_allowed,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,2,1,0,0,0,0,0
25457,10487,63.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,dishes,microwave,coffee,tea,stove,toaster",,included,included,included,5,1,0,0,0,0,0
25458,10488,50.0,0,,"terrace,air_condition,heating,washing_machine,iron,hairdryer,internet_wireless,refrigerator,outdoor_dining_area,grilling_not_allowed,dishes,cooking_gas,cooking_electric",,included,included,included,4,2,0,0,0,0,0
25460,10489,90.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,4,2,0,0,0,0,0
25568,10489,NULL,0,,,,included,included,included,0,0,0,0,0,0,0
25569,10489,90.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,4,2,0,0,0,0,0
25461,10490,66.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,cooking_electric",,included,included,included,4,1,0,0,0,0,0
25462,10490,66.0,0,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,grilling_not_allowed,dishes,cooking_electric",,included,included,included,4,1,0,0,0,0,0
25463,10491,100.0,0,,"balcony,air_condition,washing_machine,tv,internet_wireless,refrigerator,dishes,cooking_electric",,included,included,included,7,0,0,0,0,0,0
25465,10493,75.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_gas,microwave,coffee,tea,toaster",,included,included,included,4,1,0,0,0,0,0
25469,10496,80.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,5,1,0,0,0,0,0
25482,10501,60.0,0,,"balcony,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_electric,microwave,coffee,tea,toaster",,included,included,included,4,2,0,0,0,0,0
25481,10501,50.0,0,,"terrace,air_condition,washing_machine,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_electric,microwave,coffee,toaster",,included,included,included,4,0,0,0,0,0,0
25484,10501,80.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,8,0,0,0,0,0,0
25526,10522,45.0,0,,"terrace,air_condition,hairdryer,sattv,internet_wireless,refrigerator,private_barbecue,outdoor_dining_area,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,2,3,0,0,0,0,0
25529,10522,45.0,0,,"terrace,air_condition,hairdryer,sattv,internet_wireless,refrigerator,private_barbecue,outdoor_dining_area,dishes,cooking_electric,coffee,tea,toaster",,included,included,included,2,3,0,0,0,0,0
25544,10528,80.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_gas,cooking_electric,microwave,coffee",,included,included,included,4,0,0,0,0,0,0
25546,10528,35.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishes,cooking_electric,coffee,tea",,included,included,included,3,0,0,0,0,0,0
25628,10569,60.0,0,,"balcony,terrace,air_condition,hairdryer,tv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_gas,cooking_electric,microwave,coffee,tea",,included,included,included,4,0,0,0,0,0,0
25632,10569,35.0,0,,"terrace,air_condition,hairdryer,tv,internet_wireless,refrigerator,private_barbecue,dishes,cooking_electric,microwave,coffee,tea",,included,included,included,2,0,0,0,0,0,0
25650,10578,80.0,0,,"balcony,air_condition,tv,internet_wireless,refrigerator,dishwasher,private_barbecue,outdoor_dining_area,dishes,cooking_electric,tea",,included,included,included,6,0,0,0,0,0,0
25654,10580,81.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_electric",,included,included,included,4,2,0,0,0,0,0
25655,10580,45.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,outdoor_dining_area,dishes,cooking_electric",,included,included,included,2,2,0,0,0,0,0
25656,10580,40.0,0,,"balcony,air_condition,sattv,internet_wireless,refrigerator,outdoor_dining_area,dishes,cooking_electric",,included,included,included,2,2,0,0,0,0,0
25657,10580,35.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,outdoor_dining_area,dishes,cooking_electric,microwave,tea",,included,included,included,2,2,0,0,0,0,0
25658,10580,35.0,0,,"terrace,air_condition,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_electric,tea",,included,included,included,2,2,0,0,0,0,0
25659,10580,0.0,0,,"terrace,air_condition,sattv,safe,internet_wireless,refrigerator,dishwasher,dishes,cooking_electric",,included,included,included,0,0,0,0,0,0,0
25660,10581,60.0,0,,"terrace,air_condition,hairdryer,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_electric,microwave,tea,toaster",,included,included,included,4,2,0,0,0,0,0
25661,10581,50.0,0,,"terrace,air_condition,hairdryer,sattv,internet_wireless,refrigerator,dishwasher,outdoor_dining_area,dishes,cooking_electric,microwave,tea,toaster",,included,included,included,2,2,0,0,0,0,0
